"02/01/07","02/01/07","0.000000","0.000000"
"03/01/07","03/01/07","0.000000","0.000000"
"04/01/07","04/01/07","88.333333","88.333333"
"05/01/07","05/01/07","88.333333","176.666666"
"08/01/07","08/01/07","88.333333","264.999999"
"09/01/07","09/01/07","88.333333","353.333332"
"10/01/07","10/01/07","13.333333","366.666665"
"11/01/07","11/01/07","13.333333","379.999998"
"12/01/07","12/01/07","13.333333","393.333331"
"15/01/07","15/01/07","13.333333","406.666664"
"16/01/07","16/01/07","13.333333","419.999997"
"17/01/07","17/01/07","13.333333","433.333330"
"18/01/07","18/01/07","13.333333","446.666663"
"19/01/07","19/01/07","13.333333","459.999996"
"22/01/07","22/01/07","13.333333","473.333329"
"23/01/07","23/01/07","13.333333","486.666662"
"24/01/07","24/01/07","13.333333","499.999995"
"25/01/07","25/01/07","0.000000","499.999995"
"26/01/07","26/01/07","0.000000","499.999995"
"29/01/07","29/01/07","0.000000","499.999995"
"30/01/07","30/01/07","0.000000","499.999995"
"31/01/07","31/01/07","0.000000","499.999995"
"01/02/07","01/02/07","0.000000","499.999995"
"02/02/07","02/02/07","0.000000","499.999995"
"05/02/07","05/02/07","0.000000","499.999995"
"06/02/07","06/02/07","0.000000","499.999995"
"07/02/07","07/02/07","0.000000","499.999995"
"08/02/07","08/02/07","0.000000","499.999995"
"09/02/07","09/02/07","0.000000","499.999995"
"12/02/07","12/02/07","0.000000","499.999995"
"13/02/07","13/02/07","0.000000","499.999995"
"14/02/07","14/02/07","0.000000","499.999995"
"15/02/07","15/02/07","0.000000","499.999995"
"16/02/07","16/02/07","0.000000","499.999995"
"19/02/07","19/02/07","0.000000","499.999995"
"20/02/07","20/02/07","0.000000","499.999995"
"21/02/07","21/02/07","0.000000","499.999995"
"22/02/07","22/02/07","0.000000","499.999995"
"23/02/07","23/02/07","0.000000","499.999995"
"26/02/07","26/02/07","0.000000","499.999995"
"27/02/07","27/02/07","0.000000","499.999995"
"28/02/07","28/02/07","0.000000","499.999995"
"01/03/07","01/03/07","0.000000","499.999995"
"02/03/07","02/03/07","0.000000","499.999995"
"05/03/07","05/03/07","0.000000","499.999995"
"06/03/07","06/03/07","0.000000","499.999995"
"07/03/07","07/03/07","0.000000","499.999995"
"08/03/07","08/03/07","0.000000","499.999995"
"09/03/07","09/03/07","0.000000","499.999995"
"12/03/07","12/03/07","0.000000","499.999995"
"13/03/07","13/03/07","0.000000","499.999995"
"15/03/07","15/03/07","0.000000","499.999995"
"16/03/07","16/03/07","0.000000","499.999995"
"19/03/07","19/03/07","0.000000","499.999995"
"20/03/07","20/03/07","0.000000","499.999995"
"21/03/07","21/03/07","0.000000","499.999995"
"22/03/07","22/03/07","0.000000","499.999995"
"23/03/07","23/03/07","0.000000","499.999995"
"26/03/07","26/03/07","0.000000","499.999995"
"27/03/07","27/03/07","0.000000","499.999995"
"28/03/07","28/03/07","0.000000","499.999995"
"29/03/07","29/03/07","0.000000","499.999995"
"30/03/07","30/03/07","0.000000","499.999995"
"02/04/07","02/04/07","0.000000","499.999995"
"03/04/07","03/04/07","0.000000","499.999995"
"04/04/07","04/04/07","0.000000","499.999995"
"05/04/07","05/04/07","0.000000","499.999995"
"06/04/07","06/04/07","0.000000","499.999995"
"10/04/07","10/04/07","0.000000","499.999995"
"11/04/07","11/04/07","0.000000","499.999995"
"12/04/07","12/04/07","0.000000","499.999995"
"13/04/07","13/04/07","0.000000","499.999995"
"16/04/07","16/04/07","0.000000","499.999995"
"17/04/07","17/04/07","0.000000","499.999995"
"18/04/07","18/04/07","0.000000","499.999995"
"19/04/07","19/04/07","0.000000","499.999995"
"20/04/07","20/04/07","0.000000","499.999995"
"23/04/07","23/04/07","0.000000","499.999995"
"24/04/07","24/04/07","0.000000","499.999995"
"25/04/07","25/04/07","0.000000","499.999995"
"26/04/07","26/04/07","0.000000","499.999995"
"27/04/07","27/04/07","0.000000","499.999995"
"30/04/07","30/04/07","0.000000","499.999995"
"02/05/07","02/05/07","0.000000","499.999995"
"03/05/07","03/05/07","0.000000","499.999995"
"04/05/07","04/05/07","0.000000","499.999995"
"07/05/07","07/05/07","0.000000","499.999995"
"08/05/07","08/05/07","0.000000","499.999995"
"09/05/07","09/05/07","0.000000","499.999995"
"10/05/07","10/05/07","0.000000","499.999995"
"11/05/07","11/05/07","0.000000","499.999995"
"14/05/07","14/05/07","0.000000","499.999995"
"15/05/07","15/05/07","0.000000","499.999995"
"16/05/07","16/05/07","0.000000","499.999995"
"17/05/07","17/05/07","0.000000","499.999995"
"18/05/07","18/05/07","0.000000","499.999995"
"21/05/07","21/05/07","0.000000","499.999995"
"22/05/07","22/05/07","0.000000","499.999995"
"23/05/07","23/05/07","0.000000","499.999995"
"24/05/07","24/05/07","0.000000","499.999995"
"25/05/07","25/05/07","0.000000","499.999995"
"28/05/07","28/05/07","0.000000","499.999995"
"29/05/07","29/05/07","0.000000","499.999995"
"30/05/07","30/05/07","0.000000","499.999995"
"31/05/07","31/05/07","0.000000","499.999995"
"01/06/07","01/06/07","0.000000","499.999995"
"04/06/07","04/06/07","0.000000","499.999995"
"05/06/07","05/06/07","0.000000","499.999995"
"06/06/07","06/06/07","0.000000","499.999995"
"07/06/07","07/06/07","25.000000","524.999995"
"08/06/07","08/06/07","25.000000","549.999995"
"11/06/07","11/06/07","25.000000","574.999995"
"12/06/07","12/06/07","25.000000","599.999995"
"13/06/07","13/06/07","25.000000","624.999995"
"14/06/07","14/06/07","25.000000","649.999995"
"15/06/07","15/06/07","25.000000","674.999995"
"18/06/07","18/06/07","25.000000","699.999995"
"19/06/07","19/06/07","0.000000","699.999995"
"20/06/07","20/06/07","0.000000","699.999995"
"21/06/07","21/06/07","0.000000","699.999995"
"22/06/07","22/06/07","0.000000","699.999995"
"25/06/07","25/06/07","0.000000","699.999995"
"26/06/07","26/06/07","0.000000","699.999995"
"27/06/07","27/06/07","0.000000","699.999995"
"28/06/07","28/06/07","0.000000","699.999995"
"29/06/07","29/06/07","0.000000","699.999995"
"02/07/07","02/07/07","0.000000","699.999995"
"03/07/07","03/07/07","0.000000","699.999995"
"04/07/07","04/07/07","0.000000","699.999995"
"05/07/07","05/07/07","0.000000","699.999995"
"06/07/07","06/07/07","0.000000","699.999995"
"09/07/07","09/07/07","0.000000","699.999995"
"10/07/07","10/07/07","0.000000","699.999995"
"11/07/07","11/07/07","0.000000","699.999995"
"12/07/07","12/07/07","0.000000","699.999995"
"13/07/07","13/07/07","0.000000","699.999995"
"16/07/07","16/07/07","0.000000","699.999995"
"17/07/07","17/07/07","0.000000","699.999995"
"18/07/07","18/07/07","0.000000","699.999995"
"19/07/07","19/07/07","0.000000","699.999995"
"20/07/07","20/07/07","0.000000","699.999995"
"23/07/07","23/07/07","0.000000","699.999995"
